Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
595c98cc-5ef5-4555-a3f4-8b5d3ba76473,2023-03-24 17:57:52,188.141.92.5,173.182.187.86,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),DDoS,High,False,Letter admit authority under if party.,Eradicated
95bb8f83-dc0e-4a10-aa52-9c322fa59f55,2020-05-27 06:47:54,163.100.1.34,61.198.42.86,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.880.0 Safari/531.0",Malware,High,False,Best consumer production leader.,Contained
dae32e30-e51f-4802-8de2-e31359329d13,2022-06-10 02:31:28,54.128.27.77,186.247.191.155,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/16.2e7518.0 Mobile/95I830 Safari/531.0",Insider Threat,Medium,False,Which well house evidence recognize.,Eradicated
5969f6d6-3361-480d-8391-5c112f5e7b23,2022-04-01 19:21:32,134.116.153.42,89.79.131.220,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_8 rv:3.0; wae-CH) AppleWebKit/532.37.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.37.2",DDoS,High,False,Condition group on support mouth father.,Contained
fcbaecd4-7b80-4494-8630-1c82a7f38def,2023-10-31 05:32:28,123.30.24.49,188.150.12.135,Opera/9.97.(X11; Linux i686; so-ET) Presto/2.9.189 Version/11.00,Malware,Low,False,Pass form general.,Recovered
fc74353f-4410-4344-a8bb-4120f26b385e,2022-11-11 15:45:51,4.129.78.44,80.179.119.196,Opera/9.50.(Windows NT 5.0; ht-HT) Presto/2.9.184 Version/11.00,Phishing,Medium,False,Blood newspaper say gun community sister collection.,Eradicated
62e1daaa-1d2a-41fc-8c07-3979398e9c8d,2022-02-18 10:24:04,113.189.238.164,9.212.69.159,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2 rv:2.0; ts-ZA) AppleWebKit/534.11.4 (KHTML, like Gecko) Version/5.0.1 Safari/534.11.4",Malware,Medium,False,When rock increase happy example nothing reduce.,Eradicated
33d34cf5-031a-4ad3-879d-753503f10230,2023-05-01 10:26:04,197.227.160.39,133.199.127.40,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.22.3 (KHTML, like Gecko) Version/4.0.1 Safari/535.22.3",Phishing,Low,True,Century top small reduce involve.,Blocked
733ad39b-78f3-413e-805b-82d248ded1e4,2021-09-11 12:33:17,221.90.15.94,135.248.231.196,Opera/9.36.(X11; Linux i686; tcy-IN) Presto/2.9.162 Version/11.00,Malware,Low,False,Century create good mission question front focus.,Eradicated
4cecfdd8-fcd0-4156-bd25-6a1ee5ed4f6f,2024-01-19 10:18:48,18.196.130.13,204.168.200.42,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/15.0.834.0 Mobile/40I142 Safari/533.1",Ransomware,Medium,False,Leg myself color.,Blocked
a327b921-1376-46a9-aa14-b28b2214270e,2020-06-06 22:46:38,166.232.224.147,185.200.226.247,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; bo-CN) AppleWebKit/533.48.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.48.5",Phishing,Low,False,Establish two reality beat rich particular.,Eradicated
a7817633-a021-4493-920d-04697484cdb5,2021-09-29 02:02:40,84.136.104.207,126.52.19.136,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_8 rv:3.0; bo-CN) AppleWebKit/533.47.7 (KHTML, like Gecko) Version/5.0.4 Safari/533.47.7",Insider Threat,Medium,False,Chance check trip group sea political employee.,Recovered
a9a98269-c894-4ae1-aec3-ae6637c755b8,2020-07-03 13:06:58,85.7.248.149,9.28.125.84,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),Malware,High,False,Member factor Mrs six between.,Blocked
2ee2bb14-ca6f-4eab-9318-db966d014f72,2021-12-05 13:34:05,124.60.100.187,125.240.238.5,Opera/9.33.(Windows NT 6.0; sr-ME) Presto/2.9.186 Version/12.00,Phishing,Critical,False,Yard generation meeting soldier everything very memory.,Contained
03ab3654-ec9e-49d3-8da8-2a354a4095fb,2023-08-06 23:03:16,162.76.107.21,211.46.105.27,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0; rv:1.9.5.20) Gecko/2016-01-08 20:35:24 Firefox/6.0,Phishing,Critical,False,Citizen art grow.,Eradicated
a61f16c8-98ea-4c86-b256-f658f4b92e32,2023-09-06 04:04:58,45.183.116.141,84.18.118.231,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.48.2 (KHTML, like Gecko) Version/4.1 Safari/535.48.2",Malware,High,False,All most hard dark real.,Contained
dcf9ce20-e339-41b3-b2cc-e4382756c5fc,2021-03-11 07:33:30,45.191.105.134,175.202.229.2,Opera/8.28.(X11; Linux x86_64; hak-TW) Presto/2.9.169 Version/12.00,DDoS,Low,False,War remain system break garden.,Recovered
98074e7e-c8a5-49a8-9150-c0a50f5a84b9,2024-01-12 10:28:21,136.110.186.20,53.213.214.87,Opera/8.84.(Windows NT 5.2; ky-KG) Presto/2.9.166 Version/10.00,Insider Threat,Low,False,Customer significant often right.,Recovered
977b5539-fda3-4fe7-a393-8d9db3fdebc2,2023-11-20 12:17:26,51.28.217.95,179.163.78.2,Opera/9.27.(X11; Linux i686; ur-IN) Presto/2.9.185 Version/11.00,Phishing,Low,False,Challenge learn without very high those.,Recovered
b4371c2d-c7de-432f-a17a-4e406b5f72e4,2020-04-27 21:03:01,210.72.207.106,137.148.49.227,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/12.0u6653.0 Mobile/19N687 Safari/532.1",DDoS,Critical,False,Per street believe.,Eradicated
9660d091-2ce7-4106-8056-d3fe8fb559b6,2022-10-09 07:10:17,67.136.188.20,192.128.44.161,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2016-02-10 08:46:25 Firefox/3.8,Insider Threat,Low,False,Whom skin ever suddenly will shoulder development read.,Contained
e90c3570-5661-446d-99bd-c02290137c28,2023-07-16 23:09:25,48.60.109.11,128.79.114.69,Opera/8.56.(Windows NT 5.1; bs-BA) Presto/2.9.180 Version/11.00,DDoS,High,False,Cause technology sure.,Contained
0bb48e1e-624b-4d77-a6b8-5de198d1b1b1,2020-08-01 00:20:05,119.20.37.104,169.122.199.86,Opera/8.58.(Windows 95; os-RU) Presto/2.9.165 Version/10.00,Insider Threat,Low,False,Improve fact often indeed night art.,Contained
79f97c1b-0deb-4c5d-b0b2-86648310c562,2021-07-18 22:24:55,16.218.232.20,46.4.80.17,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2 rv:2.0; an-ES) AppleWebKit/533.43.3 (KHTML, like Gecko) Version/4.0.1 Safari/533.43.3",DDoS,Medium,False,Talk process threat material.,Contained
1b019273-6f7a-4cd3-bd3e-7d44b30e4428,2020-05-28 03:15:48,201.174.255.40,119.112.118.213,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.2.7 (KHTML, like Gecko) Version/5.0.2 Safari/531.2.7",DDoS,High,False,Man successful offer and spring.,Eradicated
857e8c19-1d7b-4d20-a1ff-31422e686117,2023-07-13 18:31:26,114.20.31.28,153.115.245.4,Opera/9.40.(X11; Linux i686; st-ZA) Presto/2.9.183 Version/10.00,Insider Threat,High,True,Floor determine term down fund different state also.,Contained
f1ac2469-22a5-4601-9d90-27e9d736355b,2020-11-25 04:03:12,73.78.128.170,88.255.120.176,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/11.2a0892.0 Mobile/73P915 Safari/531.1",Malware,High,False,Discuss several natural guy beautiful.,Eradicated
4727905f-abc5-4bf5-b43b-4aade63a9849,2021-10-14 02:31:46,184.78.0.183,67.200.13.19,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/17.0.840.0 Safari/536.1",Insider Threat,Medium,False,Include approach member Mr space.,Contained
785b0487-1139-4dd2-93e6-46272a528f87,2021-05-23 14:20:52,51.46.13.139,69.198.38.25,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; hne-IN) AppleWebKit/535.31.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.31.2",Insider Threat,Critical,True,Land together religious charge all.,Blocked
43273d02-cbf9-48be-b3c0-592231aed754,2022-10-16 02:06:15,196.31.123.107,35.37.205.89,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/16.0.817.0 Safari/531.1",Phishing,High,False,Important gun side recently garden wonder maintain nice.,Recovered
14c937b6-62ef-4189-ac91-f1fcd7eb5967,2023-01-28 04:45:27,74.240.23.27,41.38.4.165,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/26.0.828.0 Mobile/32I611 Safari/536.1",Insider Threat,High,False,Stay environment many letter police wall.,Recovered
076f1804-c4ed-440d-bc94-6275441beb6b,2020-08-14 22:05:21,93.148.151.193,21.118.16.183,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),Malware,Medium,False,Account change answer strong letter buy.,Blocked
2aa7e5ec-78c5-47ae-8d0a-5658e672c221,2021-06-10 17:47:02,218.246.1.116,186.66.201.153,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.20.3 (KHTML, like Gecko) Version/5.1 Safari/533.20.3",Insider Threat,Medium,False,Thousand difference knowledge time family pressure about value.,Eradicated
f23ae22e-b81e-469e-b01c-86c90f576925,2023-12-18 05:27:16,49.217.18.205,26.2.191.193,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/35.0.876.0 Mobile/25I638 Safari/535.1",Insider Threat,High,False,Degree travel reason month.,Contained
ce75835c-17aa-43db-a445-52beb599a165,2021-10-14 21:20:39,61.203.225.151,18.62.84.247,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.1),Phishing,High,False,Decide return floor bag send go.,Blocked
3a844ee5-1335-49a4-bb78-a27fc825fa79,2020-06-26 14:25:54,154.174.68.164,23.252.34.97,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.16.7 (KHTML, like Gecko) Version/4.0 Safari/531.16.7",Insider Threat,Critical,False,Remember daughter deep risk recent big.,Recovered
c94b719d-327d-46ad-881c-c23d3fd3475d,2020-07-14 14:57:31,132.63.30.214,126.98.175.50,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),Phishing,High,False,Thought agree especially west society ago.,Contained
a0b2931e-5def-4ae2-840c-db75d762bf92,2023-06-04 22:01:59,55.149.132.207,208.24.75.137,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7 rv:6.0; cy-GB) AppleWebKit/533.16.2 (KHTML, like Gecko) Version/4.0.4 Safari/533.16.2",Malware,High,False,Least often policy race.,Eradicated
c61b4789-66f3-4f06-b0e6-48584c4d60a7,2023-06-04 16:59:14,64.120.245.223,9.205.45.97,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.0),Malware,Low,False,Again now condition hear every interest.,Eradicated
f3902308-76ca-4135-a57b-bb9d2794f53d,2023-02-23 02:29:15,167.215.38.26,166.54.46.8,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.1),Ransomware,High,False,Treatment modern wish involve.,Eradicated
2dd0ee6a-7c49-40af-9593-3c1da66293ba,2022-06-16 20:58:31,48.211.139.200,149.34.239.98,Opera/9.55.(X11; Linux i686; ln-CD) Presto/2.9.186 Version/10.00,Insider Threat,Critical,True,Amount throughout himself visit.,Recovered
8d7c3dd7-d33b-4cff-ba99-f063842a3df3,2021-06-01 21:51:47,138.0.148.232,156.106.175.132,Mozilla/5.0 (Android 4.0; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,Insider Threat,High,False,Position notice former production other wife affect culture.,Contained
75459d25-182c-456e-bbf9-d218ce3c1248,2020-06-21 03:52:52,202.113.11.235,59.160.129.103,Opera/9.24.(Windows 95; ka-GE) Presto/2.9.167 Version/10.00,Phishing,Medium,False,Left reflect window conference same vote.,Recovered
10970293-dd2b-44c4-87ca-aa7fa571487a,2023-02-05 07:08:23,53.21.174.48,196.68.129.130,Opera/8.14.(Windows NT 6.0; pt-BR) Presto/2.9.164 Version/10.00,DDoS,Medium,False,Age both beautiful school story.,Recovered
c7777e2f-bd0d-4559-b57e-9476db1d4223,2024-01-15 01:01:52,84.245.84.188,20.39.128.159,Opera/8.18.(X11; Linux x86_64; zu-ZA) Presto/2.9.174 Version/12.00,Insider Threat,Critical,False,Campaign cold stuff sign to few but.,Contained
9f7d9668-0195-44cf-b29f-6fabd3cbab72,2021-05-13 08:53:51,185.0.21.106,13.75.255.138,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),Phishing,Critical,True,Despite out professor investment late.,Contained
15ce35c1-556c-4441-b47c-91a526a94c08,2022-03-20 07:21:20,47.185.201.231,198.7.124.205,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),Insider Threat,High,False,Half actually hair side benefit.,Eradicated
37a58624-9378-45bb-808f-c2961a5da9ce,2020-08-01 11:19:19,40.238.73.208,18.127.164.0,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1),Malware,Critical,False,Relate check politics agreement on Mr.,Blocked
ea6f6be4-dde8-458a-86ea-7b36d542bdd6,2020-01-09 06:30:48,180.165.135.83,51.90.51.13,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ts-ZA) AppleWebKit/534.10.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.10.6",Phishing,Low,False,Fine standard admit role.,Eradicated
59d1d63a-d77b-4e8c-9737-acbeabac9d78,2022-06-01 12:05:45,124.251.210.112,167.242.78.128,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2019-12-03 22:30:55 Firefox/6.0,Insider Threat,Medium,False,Live key so shake door.,Recovered
9db0e171-b43c-4d67-a4ee-b38a85534f66,2020-11-07 11:50:22,130.177.197.75,7.235.173.208,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; uz-UZ) AppleWebKit/533.5.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.5.4",Ransomware,Medium,False,Ago agency decision effort personal finish.,Recovered
966baff9-953c-4c69-93cd-55806edab91b,2022-01-03 20:16:48,17.60.214.145,201.38.244.66,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0),DDoS,High,False,Human citizen natural base personal.,Recovered
9ede68eb-8f9c-4b9e-840c-5044b7016e60,2021-05-04 08:33:18,129.26.2.101,59.34.17.90,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),Insider Threat,Low,False,Necessary candidate clear rather.,Eradicated
8fd79a53-05b1-46e0-888d-90dd03b9a0fb,2023-04-30 01:58:53,89.121.66.118,107.31.171.59,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.1),Ransomware,Critical,False,Head cost hand push or method treatment.,Recovered
d52c5ce4-7699-47b1-8bfd-401ba6a337a7,2022-11-08 22:40:41,9.251.69.2,141.86.212.126,Opera/8.66.(X11; Linux x86_64; rw-RW) Presto/2.9.174 Version/10.00,Malware,Medium,False,Official Mr stop despite while those.,Blocked
966dffa9-bae7-4cae-bfea-0d04327cdd41,2020-05-02 08:22:57,120.135.68.241,79.189.235.134,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2018-07-06 10:44:49 Firefox/3.8,DDoS,High,False,Yeah north see dream already coach parent.,Contained
9a314940-fd7a-4325-9e7d-e0a5d69d7bbe,2020-06-26 11:45:24,103.115.76.208,125.175.240.120,Opera/8.66.(Windows NT 10.0; ko-KR) Presto/2.9.170 Version/12.00,Insider Threat,Critical,False,Responsibility figure realize growth hope during.,Eradicated
566b538f-7811-4022-b81b-338e87cd44be,2023-05-10 12:00:08,107.254.139.49,86.195.9.27,Opera/9.70.(Windows NT 5.2; the-NP) Presto/2.9.160 Version/11.00,Phishing,Low,False,Cause Democrat and picture test.,Contained
07aa0c04-ca01-4d89-9e28-33a9f1acc900,2022-08-29 01:50:49,220.190.237.114,184.110.126.176,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3 rv:3.0; tig-ER) AppleWebKit/531.43.1 (KHTML, like Gecko) Version/5.0 Safari/531.43.1",Malware,Medium,False,Know strategy your common.,Contained
cfcab709-2ced-4942-872e-1e54fa6a7890,2023-10-10 22:44:38,13.94.90.252,37.161.241.166,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),Phishing,Critical,True,Such thought save heavy.,Recovered
af593191-e500-497c-8deb-4af58281ee5b,2020-10-30 17:00:02,223.19.223.9,173.227.176.119,Opera/9.99.(Windows CE; cv-RU) Presto/2.9.186 Version/10.00,Phishing,Low,False,Once ten cup trial detail.,Recovered
e038766c-cc7e-4809-ba30-6331f70b1ef0,2021-06-19 20:47:39,217.172.116.47,192.14.20.255,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/33.0.890.0 Mobile/60X863 Safari/532.0",Phishing,High,False,Late as smile suggest side hotel.,Recovered
fcc5fd01-19ec-4068-b38b-044d4186a364,2022-08-18 14:43:49,195.61.162.224,175.227.78.51,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; es-VE) AppleWebKit/532.1.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.1.5",Insider Threat,Medium,True,Republican common hold strategy woman.,Eradicated
c303d7f4-02ad-4de7-a508-233b0fc80920,2020-09-25 02:03:25,22.119.45.224,123.85.67.186,Opera/9.25.(Windows NT 6.0; ht-HT) Presto/2.9.173 Version/11.00,Malware,Critical,False,Strong raise floor live case generation two.,Blocked
48a87a8b-45b1-4ff6-b59b-e42fecbbfa33,2020-03-01 13:38:11,52.199.43.4,221.100.237.244,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/53.0.857.0 Safari/534.0",Malware,Critical,False,High through beyond adult back with son.,Eradicated
b5b28989-1104-4b66-a747-298f8299cb2d,2020-01-23 14:21:00,132.208.227.143,98.136.89.55,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),Phishing,Critical,False,Practice car result above.,Recovered
5430a0a1-840f-4823-9a2b-e8f9e53792df,2020-06-28 21:07:55,95.54.241.97,146.28.114.105,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/4.1),Insider Threat,Critical,False,Have morning base treatment customer type center apply.,Contained
736c841a-e1ec-4b19-a82a-81eb7521c7d0,2020-03-13 06:10:46,195.117.103.161,162.109.88.106,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),DDoS,Low,False,Safe analysis seven window ever care activity.,Recovered
d291393d-a906-4db9-9b5c-3846abbf76ba,2020-07-12 12:43:06,13.15.39.36,50.154.197.58,Opera/9.83.(Windows NT 6.0; lv-LV) Presto/2.9.176 Version/11.00,Insider Threat,High,False,Any young late detail will.,Blocked
0f2deef8-51da-4792-a819-40d854ebe922,2020-04-09 20:35:35,66.213.27.108,194.251.99.211,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/12.8v6448.0 Mobile/84W565 Safari/536.2",Phishing,High,False,How author age.,Recovered
b11683f0-81e4-4509-95da-e09e58e7575f,2020-02-14 15:31:03,166.82.127.44,64.119.210.19,Opera/8.62.(Windows NT 5.1; pa-IN) Presto/2.9.173 Version/12.00,Phishing,Medium,False,To home task customer.,Recovered
5bf2ead3-22f7-4285-b5b1-5a65b443e6f3,2023-02-19 15:35:56,53.219.70.9,36.24.92.137,Opera/9.34.(X11; Linux x86_64; ik-CA) Presto/2.9.183 Version/11.00,Ransomware,Medium,False,Main direction enter never.,Blocked
402ff71c-dc2d-45ee-a48a-5b9819629c30,2020-03-15 01:56:26,199.114.15.148,203.179.229.19,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ka-GE) AppleWebKit/531.4.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.4.6",Ransomware,Low,False,Expert modern camera city wait force high.,Contained
7887782c-3db5-4030-b09f-cd0a72dec702,2022-11-29 14:29:57,166.252.71.227,7.147.211.248,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.44.6 (KHTML, like Gecko) Version/4.1 Safari/533.44.6",DDoS,High,False,Product argue party same someone expert future.,Contained
bfe2a629-7098-44ee-8d25-05a9904876f9,2020-05-18 06:00:13,205.43.141.255,144.161.202.114,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.0),Malware,Low,False,Can teacher receive program still.,Blocked
3d7229ad-0513-4815-b239-469644c39092,2023-08-07 08:55:29,60.216.220.112,26.175.106.50,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ti-ET) AppleWebKit/533.29.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.29.2",DDoS,Low,False,Support ok the move.,Blocked
8803186b-3c1c-4973-b477-c90d504e90e7,2023-01-20 19:23:05,165.126.52.176,183.114.211.70,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/32.0.833.0 Safari/533.0",Phishing,High,True,Scientist fund no even.,Eradicated
da92ba8b-5434-4e0e-ac68-9a40e780e21d,2022-12-22 16:55:39,54.213.123.74,19.235.222.229,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/12.1z8855.0 Mobile/45U467 Safari/531.1",Malware,High,False,Thing team citizen else.,Blocked
1e202431-7842-43a3-825c-7851d2f7a886,2022-03-14 01:22:39,7.131.118.132,133.75.20.71,Mozilla/5.0 (Windows NT 6.2; si-LK; rv:1.9.1.20) Gecko/2021-03-25 17:40:43 Firefox/5.0,Insider Threat,Low,False,Serious ball grow join mention language must.,Recovered
0e825bdb-0e8f-41a4-890d-e279ebb96aa8,2020-09-14 08:09:49,197.61.71.226,64.31.118.73,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/20.0.808.0 Mobile/58Q473 Safari/533.1",Phishing,Medium,False,Who dream forget win knowledge still.,Eradicated
a387bf5d-711e-48d1-b50d-8046dea208d9,2021-02-09 00:21:17,212.237.210.136,150.251.128.220,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/18.0.872.0 Safari/535.2",DDoS,Low,True,Mind those military manager later.,Eradicated
f46f8652-aa03-40a5-927a-c9bfb7914e77,2021-11-14 04:44:11,125.45.13.25,217.142.47.223,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.38.2 (KHTML, like Gecko) Version/5.0 Safari/534.38.2",Ransomware,Critical,False,Story five collection public.,Eradicated
9825c5d6-1be6-4771-a306-095fa121f776,2020-09-03 07:10:23,201.159.181.226,209.165.208.111,Opera/8.99.(X11; Linux i686; eu-FR) Presto/2.9.178 Version/11.00,DDoS,Medium,False,Reduce western word already.,Contained
ff3d249e-8d6e-4d3b-8301-7c955b23a4da,2020-02-22 17:23:51,2.67.140.189,221.246.61.119,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/42.0.862.0 Mobile/28O656 Safari/536.2",Insider Threat,High,False,Analysis example herself soldier any series yard.,Contained
75b011de-56b8-4027-8323-8f399d143c45,2022-12-09 15:12:36,153.186.224.189,29.238.148.40,Opera/8.93.(Windows NT 6.2; unm-US) Presto/2.9.166 Version/11.00,Ransomware,High,False,Into five school baby change public hospital.,Contained
6872bf30-41e2-4c52-bb10-e7a31154096c,2022-03-20 11:36:46,100.37.108.194,39.226.69.1,Opera/8.99.(Windows CE; sa-IN) Presto/2.9.184 Version/11.00,Insider Threat,Low,False,Push page baby time open.,Eradicated
0c380f64-bb6d-483e-bdb2-cbc991c188f3,2020-09-29 16:10:53,77.88.94.118,166.189.23.111,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2015-12-14 01:14:52 Firefox/13.0,Phishing,High,False,North lawyer role have choice identify weight.,Contained
68664320-f5b1-44b7-8610-b42aa9531229,2021-08-03 22:20:49,201.134.167.135,99.164.111.198,Opera/9.93.(Windows NT 6.2; ky-KG) Presto/2.9.179 Version/10.00,Phishing,Low,False,Green our little play threat painting piece.,Blocked
2b1e8d5d-01e6-4af4-aa2f-6ed45497597a,2020-05-04 00:24:36,213.174.61.18,96.208.71.21,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2 rv:4.0; en-ZW) AppleWebKit/533.40.6 (KHTML, like Gecko) Version/4.0.4 Safari/533.40.6",DDoS,Medium,False,Pattern use training series hand.,Recovered
d2877cbb-9e95-4a8d-aed5-3196c158d8f8,2020-11-11 14:53:14,54.87.35.198,123.218.184.237,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8; rv:1.9.6.20) Gecko/2016-04-17 18:39:00 Firefox/14.0,Insider Threat,Low,True,Senior charge modern season some budget suddenly drive.,Blocked
25e82161-5b32-4c36-8a93-f09c4c399b7b,2023-12-27 04:37:35,49.107.114.231,151.175.252.85,Opera/9.67.(X11; Linux x86_64; lt-LT) Presto/2.9.166 Version/12.00,Insider Threat,Low,False,Wind what number participant.,Eradicated
ff477f91-392e-45a0-a4a7-c8ea56e6e13c,2021-05-04 06:06:31,114.228.74.38,102.211.78.127,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.16.5 (KHTML, like Gecko) Version/5.0 Safari/532.16.5",Insider Threat,High,False,Sell increase still avoid our.,Recovered
f97163d9-361b-4e38-979c-cf6d2de3a6c5,2022-12-06 04:48:31,123.152.209.122,172.231.92.203,Opera/9.74.(Windows CE; id-ID) Presto/2.9.167 Version/12.00,DDoS,Low,False,Also easy first maintain call fear former road.,Eradicated
71a144f3-eecc-4de2-a7b3-726a7686bc01,2021-12-18 06:54:17,201.99.223.64,91.162.179.76,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.0),Phishing,High,False,Security necessary center forget media between upon.,Contained
22e0dc15-75ba-4996-9512-0387486a1134,2020-02-03 07:52:56,133.14.150.119,115.250.60.11,Opera/8.79.(X11; Linux x86_64; gez-ER) Presto/2.9.180 Version/10.00,DDoS,Medium,False,Next community peace kitchen building.,Contained
